1005000094	-25	BTO:0000093
1005000095	-25	BTO:0000094
1005000096	-25	BTO:0000095
1005000097	-25	BTO:0000096
1005000098	-25	BTO:0000097
1005000099	-25	BTO:0000098
1005000100	-25	BTO:0000099
1005000101	-25	BTO:0000100
1005000102	-25	BTO:0000101
1005000103	-25	BTO:0000102
1005000104	-25	BTO:0000103
1005000105	-25	BTO:0000104
1005000106	-25	BTO:0000105
1005000107	-25	BTO:0000106
1005000108	-25	BTO:0000107
1005000109	-25	BTO:0000108
1005000110	-25	BTO:0000109
1005000111	-25	BTO:0000110
1005000112	-25	BTO:0000111
1005000113	-25	BTO:0000112
1005000114	-25	BTO:0000113
1005000115	-25	BTO:0000114
1005000116	-25	BTO:0000115
1005000117	-25	BTO:0000116
1005000118	-25	BTO:0000117
1005000119	-25	BTO:0000118
1005000120	-25	BTO:0000119
1005000121	-25	BTO:0000120
1005000122	-25	BTO:0000121
1005000123	-25	BTO:0000122
1005000124	-25	BTO:0000123
1005000125	-25	BTO:0000124
1005000126	-25	BTO:0000125
1005000127	-25	BTO:0000126
1005000128	-25	BTO:0000127
1005000129	-25	BTO:0000128
1005000130	-25	BTO:0000129
1005000131	-25	BTO:0000130
1005000132	-25	BTO:0000131
1005000133	-25	BTO:0000132
1005000134	-25	BTO:0000133
1005000135	-25	BTO:0000134
1005000136	-25	BTO:0000135
1005000137	-25	BTO:0000136
1005000138	-25	BTO:0000137
1005000139	-25	BTO:0000138
1005000140	-25	BTO:0000139
1005000141	-25	BTO:0000140
1005000142	-25	BTO:0000141
1005000143	-25	BTO:0000142
1005000144	-25	BTO:0000143
1005000145	-25	BTO:0000144
1005000146	-25	BTO:0000145
1005000147	-25	BTO:0000146
1005000148	-25	BTO:0000147
1005000149	-25	BTO:0000148
1005000150	-25	BTO:0000149
1005000151	-25	BTO:0000150
1005000152	-25	BTO:0000151
1005000153	-25	BTO:0000152
1005000154	-25	BTO:0000153
1005000155	-25	BTO:0000154
1005000156	-25	BTO:0000155
1005000157	-25	BTO:0000156
1005000158	-25	BTO:0000157
1005000159	-25	BTO:0000158
1005000160	-25	BTO:0000159
1005000161	-25	BTO:0000160
1005000162	-25	BTO:0000161
1005000163	-25	BTO:0000162
1005000164	-25	BTO:0000163
1005000165	-25	BTO:0000164
1005000166	-25	BTO:0000165
1005000167	-25	BTO:0000166
1005000168	-25	BTO:0000167
1005000169	-25	BTO:0000168
1005000170	-25	BTO:0000169
1005000171	-25	BTO:0000170
1005000172	-25	BTO:0000171
1005000173	-25	BTO:0000172
1005000174	-25	BTO:0000173
1005000175	-25	BTO:0000174
1005000176	-25	BTO:0000175
1005000177	-25	BTO:0000176
1005000178	-25	BTO:0000177
1005000179	-25	BTO:0000178
1005000180	-25	BTO:0000179
1005000181	-25	BTO:0000180
1005000182	-25	BTO:0000181
1005000183	-25	BTO:0000182
1005000184	-25	BTO:0000183
1005000185	-25	BTO:0000184
1005000186	-25	BTO:0000185
1005000187	-25	BTO:0000186
1005000188	-25	BTO:0000187
1005000189	-25	BTO:0000188
1005000190	-25	BTO:0000189
1005000191	-25	BTO:0000190
1005000192	-25	BTO:0000191
1005000193	-25	BTO:0000192
1005000194	-25	BTO:0000193
1005000195	-25	BTO:0000194
1005000196	-25	BTO:0000195
1005000197	-25	BTO:0000196
1005000198	-25	BTO:0000197
1005000199	-25	BTO:0000198
1005000200	-25	BTO:0000199
1005000201	-25	BTO:0000200
1005000202	-25	BTO:0000201
1005000203	-25	BTO:0000202
1005000204	-25	BTO:0000203
1005000205	-25	BTO:0000204
1005000206	-25	BTO:0000205
1005000207	-25	BTO:0000206
1005000208	-25	BTO:0000207
1005000209	-25	BTO:0000208
1005000210	-25	BTO:0000209
1005000211	-25	BTO:0000210
1005000212	-25	BTO:0000211
1005000213	-25	BTO:0000212
1005000214	-25	BTO:0000213
1005000215	-25	BTO:0000214
1005000216	-25	BTO:0000215
1005000217	-25	BTO:0000216
1005000218	-25	BTO:0000217
1005000219	-25	BTO:0000218
1005000220	-25	BTO:0000219
1005000221	-25	BTO:0000220
1005000222	-25	BTO:0000221
1005000223	-25	BTO:0000222
1005000224	-25	BTO:0000223
1005000225	-25	BTO:0000224
1005000226	-25	BTO:0000225
1005000227	-25	BTO:0000226
1005000228	-25	BTO:0000227
1005000229	-25	BTO:0000228
1005000230	-25	BTO:0000229
1005000231	-25	BTO:0000230
1005000232	-25	BTO:0000231
1005000233	-25	BTO:0000232
1005000234	-25	BTO:0000233
1005000235	-25	BTO:0000234
1005000236	-25	BTO:0000235
1005000237	-25	BTO:0000236
1005000238	-25	BTO:0000237
1005000239	-25	BTO:0000238
1005000240	-25	BTO:0000239
1005000241	-25	BTO:0000240
1005000242	-25	BTO:0000241
1005000243	-25	BTO:0000242
1005000244	-25	BTO:0000243
1005000245	-25	BTO:0000244
1005000246	-25	BTO:0000245
1005000247	-25	BTO:0000246
1005000248	-25	BTO:0000247
1005000249	-25	BTO:0000248
1005000250	-25	BTO:0000249
1005000251	-25	BTO:0000250
1005000252	-25	BTO:0000251
1005000253	-25	BTO:0000252
1005000254	-25	BTO:0000253
1005000255	-25	BTO:0000254
1005000256	-25	BTO:0000255
1005000257	-25	BTO:0000256
1005000258	-25	BTO:0000257
1005000259	-25	BTO:0000258
1005000260	-25	BTO:0000259
1005000261	-25	BTO:0000260
1005000262	-25	BTO:0000261
1005000263	-25	BTO:0000262
1005000264	-25	BTO:0000263
1005000265	-25	BTO:0000264
1005000266	-25	BTO:0000265
1005000267	-25	BTO:0000266
1005000268	-25	BTO:0000267
1005000269	-25	BTO:0000268
1005000270	-25	BTO:0000269
1005000271	-25	BTO:0000270
1005000272	-25	BTO:0000271
1005000273	-25	BTO:0000272
1005000274	-25	BTO:0000273
1005000275	-25	BTO:0000274
1005000276	-25	BTO:0000275
1005000277	-25	BTO:0000276
1005000278	-25	BTO:0000277
1005000279	-25	BTO:0000278
1005000280	-25	BTO:0000279
1005000281	-25	BTO:0000280
1005000282	-25	BTO:0000281
1005000283	-25	BTO:0000282
1005000284	-25	BTO:0000283
1005000285	-25	BTO:0000284
1005000286	-25	BTO:0000285
1005000287	-25	BTO:0000286
1005000288	-25	BTO:0000287
1005000289	-25	BTO:0000288
1005000290	-25	BTO:0000289
1005000291	-25	BTO:0000290
1005000292	-25	BTO:0000291
1005000293	-25	BTO:0000292
1005000294	-25	BTO:0000293
1005000295	-25	BTO:0000294
1005000296	-25	BTO:0000295
1005000297	-25	BTO:0000296
1005000298	-25	BTO:0000297
1005000299	-25	BTO:0000298
1005000300	-25	BTO:0000299
1005000301	-25	BTO:0000300
1005000302	-25	BTO:0000301
1005000303	-25	BTO:0000302
1005000304	-25	BTO:0000303
1005000305	-25	BTO:0000304
1005000306	-25	BTO:0000305
1005000307	-25	BTO:0000306
1005000308	-25	BTO:0000307
1005000309	-25	BTO:0000308
1005000310	-25	BTO:0000309
1005000311	-25	BTO:0000310
1005000312	-25	BTO:0000311
1005000313	-25	BTO:0000312
1005000314	-25	BTO:0000313
1005000315	-25	BTO:0000314
1005000316	-25	BTO:0000315
1005000317	-25	BTO:0000316
1005000318	-25	BTO:0000317
1005000319	-25	BTO:0000318
1005000320	-25	BTO:0000319
1005000321	-25	BTO:0000320
1005000322	-25	BTO:0000321
1005000323	-25	BTO:0000322
1005000324	-25	BTO:0000323
1005000325	-25	BTO:0000324
1005000326	-25	BTO:0000325
1005000327	-25	BTO:0000326
1005000328	-25	BTO:0000327
1005000329	-25	BTO:0000328
1005000330	-25	BTO:0000329
1005000331	-25	BTO:0000330
1005000332	-25	BTO:0000331
1005000333	-25	BTO:0000332
1005000334	-25	BTO:0000333
1005000335	-25	BTO:0000334
1005000336	-25	BTO:0000335
1005000337	-25	BTO:0000336
1005000338	-25	BTO:0000337
1005000339	-25	BTO:0000338
1005000340	-25	BTO:0000339
1005000341	-25	BTO:0000340
1005000342	-25	BTO:0000341
1005000343	-25	BTO:0000342
1005000344	-25	BTO:0000343
1005000345	-25	BTO:0000344
1005000346	-25	BTO:0000345
1005000347	-25	BTO:0000346
1005000348	-25	BTO:0000347
1005000349	-25	BTO:0000348
1005000350	-25	BTO:0000349
1005000351	-25	BTO:0000350
1005000352	-25	BTO:0000351
1005000353	-25	BTO:0000352
1005000354	-25	BTO:0000353
1005000355	-25	BTO:0000354
1005000356	-25	BTO:0000355
1005000357	-25	BTO:0000356
1005000358	-25	BTO:0000357
1005000359	-25	BTO:0000358
1005000360	-25	BTO:0000359
1005000361	-25	BTO:0000360
1005000362	-25	BTO:0000361
1005000363	-25	BTO:0000362
1005000364	-25	BTO:0000363
1005000365	-25	BTO:0000364
1005000366	-25	BTO:0000365
1005000367	-25	BTO:0000366
1005000368	-25	BTO:0000367
1005000369	-25	BTO:0000368
1005000370	-25	BTO:0000369
1005000371	-25	BTO:0000370
1005000372	-25	BTO:0000371
1005000373	-25	BTO:0000372
1005000374	-25	BTO:0000373
1005000375	-25	BTO:0000374
1005000376	-25	BTO:0000375
1005000377	-25	BTO:0000376
1005000378	-25	BTO:0000377
1005000379	-25	BTO:0000378
1005000380	-25	BTO:0000379
1005000381	-25	BTO:0000380
1005000382	-25	BTO:0000381
1005000383	-25	BTO:0000382
1005000384	-25	BTO:0000383
1005000385	-25	BTO:0000384
1005000386	-25	BTO:0000385
1005000387	-25	BTO:0000386
1005000388	-25	BTO:0000387
1005000389	-25	BTO:0000388
1005000390	-25	BTO:0000389
1005000391	-25	BTO:0000390
1005000392	-25	BTO:0000391
1005000393	-25	BTO:0000392
1005000394	-25	BTO:0000393
1005000395	-25	BTO:0000394
1005000396	-25	BTO:0000395
1005000397	-25	BTO:0000396
1005000398	-25	BTO:0000397
1005000399	-25	BTO:0000398
1005000400	-25	BTO:0000399
1005000401	-25	BTO:0000400
1005000402	-25	BTO:0000401
1005000403	-25	BTO:0000402
1005000404	-25	BTO:0000403
1005000405	-25	BTO:0000404
1005000406	-25	BTO:0000405
1005000407	-25	BTO:0000406
1005000408	-25	BTO:0000407
1005000409	-25	BTO:0000408
1005000410	-25	BTO:0000409
1005000411	-25	BTO:0000410
1005000412	-25	BTO:0000411
1005000413	-25	BTO:0000412
1005000414	-25	BTO:0000413
1005000415	-25	BTO:0000414
1005000416	-25	BTO:0000415
1005000417	-25	BTO:0000416
1005000418	-25	BTO:0000417
1005000419	-25	BTO:0000418
1005000420	-25	BTO:0000419
1005000421	-25	BTO:0000420
1005000422	-25	BTO:0000421
1005000423	-25	BTO:0000422
1005000424	-25	BTO:0000423
1005000425	-25	BTO:0000424
1005000426	-25	BTO:0000425
1005000427	-25	BTO:0000426
1005000428	-25	BTO:0000427
1005000429	-25	BTO:0000428
1005000430	-25	BTO:0000429
1005000431	-25	BTO:0000430
1005000432	-25	BTO:0000431
1005000433	-25	BTO:0000432
1005000434	-25	BTO:0000433
1005000435	-25	BTO:0000434
1005000436	-25	BTO:0000435
1005000437	-25	BTO:0000436
1005000438	-25	BTO:0000437
1005000439	-25	BTO:0000438
1005000440	-25	BTO:0000439
1005000441	-25	BTO:0000440
1005000442	-25	BTO:0000442
1005000443	-25	BTO:0000443
1005000444	-25	BTO:0000444
1005000445	-25	BTO:0000445
1005000446	-25	BTO:0000446
1005000447	-25	BTO:0000447
1005000448	-25	BTO:0000448
1005000449	-25	BTO:0000449
1005000450	-25	BTO:0000450
1005000451	-25	BTO:0000451
1005000452	-25	BTO:0000452
1005000453	-25	BTO:0000453
1005000454	-25	BTO:0000454
1005000455	-25	BTO:0000455
1005000456	-25	BTO:0000456
1005000457	-25	BTO:0000457
1005000458	-25	BTO:0000458
1005000459	-25	BTO:0000459
1005000460	-25	BTO:0000460
1005000461	-25	BTO:0000461
1005000462	-25	BTO:0000462
1005000463	-25	BTO:0000463
1005000464	-25	BTO:0000464
1005000465	-25	BTO:0000465
1005000466	-25	BTO:0000466
1005000467	-25	BTO:0000467
1005000468	-25	BTO:0000468
1005000469	-25	BTO:0000469
1005000470	-25	BTO:0000470
1005000471	-25	BTO:0000471
1005000472	-25	BTO:0000472
1005000473	-25	BTO:0000473
1005000474	-25	BTO:0000474
1005000475	-25	BTO:0000475
1005000476	-25	BTO:0000476
1005000477	-25	BTO:0000477
1005000478	-25	BTO:0000478
1005000479	-25	BTO:0000479
1005000480	-25	BTO:0000480
1005000481	-25	BTO:0000481
1005000482	-25	BTO:0000482
1005000483	-25	BTO:0000483
1005000484	-25	BTO:0000484
1005000485	-25	BTO:0000485
1005000486	-25	BTO:0000486
1005000487	-25	BTO:0000487
1005000488	-25	BTO:0000488
1005000489	-25	BTO:0000489
1005000490	-25	BTO:0000490
1005000491	-25	BTO:0000491
1005000492	-25	BTO:0000492
1005000493	-25	BTO:0000493
1005000494	-25	BTO:0000494
1005000495	-25	BTO:0000495
1005000496	-25	BTO:0000496
1005000497	-25	BTO:0000497
1005000498	-25	BTO:0000498
1005000499	-25	BTO:0000499
1005000500	-25	BTO:0000500
1005000501	-25	BTO:0000501
1005000502	-25	BTO:0000502
1005000503	-25	BTO:0000503
1005000504	-25	BTO:0000504
1005000505	-25	BTO:0000505
1005000506	-25	BTO:0000506
1005000507	-25	BTO:0000507
1005000508	-25	BTO:0000508
1005000509	-25	BTO:0000509
1005000510	-25	BTO:0000510
1005000511	-25	BTO:0000511
1005000512	-25	BTO:0000512
1005000513	-25	BTO:0000513
1005000514	-25	BTO:0000514
1005000515	-25	BTO:0000515
1005000516	-25	BTO:0000516
1005000517	-25	BTO:0000517
1005000518	-25	BTO:0000518
1005000519	-25	BTO:0000519
1005000520	-25	BTO:0000520
1005000521	-25	BTO:0000521
1005000522	-25	BTO:0000522
1005000523	-25	BTO:0000523
1005000524	-25	BTO:0000524
1005000525	-25	BTO:0000525
1005000526	-25	BTO:0000526
1005000527	-25	BTO:0000527
1005000528	-25	BTO:0000528
1005000529	-25	BTO:0000529
1005000530	-25	BTO:0000530
1005000531	-25	BTO:0000531
1005000532	-25	BTO:0000532
1005000533	-25	BTO:0000533
1005000534	-25	BTO:0000534
1005000535	-25	BTO:0000535
1005000536	-25	BTO:0000536
1005000537	-25	BTO:0000537
1005000538	-25	BTO:0000538
1005000539	-25	BTO:0000539
1005000540	-25	BTO:0000540
1005000541	-25	BTO:0000541
1005000542	-25	BTO:0000542
1005000543	-25	BTO:0000543
1005000544	-25	BTO:0000544
1005000545	-25	BTO:0000545
1005000546	-25	BTO:0000546
1005000547	-25	BTO:0000547
1005000548	-25	BTO:0000548
1005000549	-25	BTO:0000549
1005000550	-25	BTO:0000550
1005000551	-25	BTO:0000551
1005000552	-25	BTO:0000552
1005000553	-25	BTO:0000553
1005000554	-25	BTO:0000554
1005000555	-25	BTO:0000555
1005000556	-25	BTO:0000556
1005000557	-25	BTO:0000557
1005000558	-25	BTO:0000558
1005000559	-25	BTO:0000559
1005000560	-25	BTO:0000560
1005000561	-25	BTO:0000561
1005000562	-25	BTO:0000562
1005000563	-25	BTO:0000563
1005000564	-25	BTO:0000564
1005000565	-25	BTO:0000565
1005000566	-25	BTO:0000566
1005000567	-25	BTO:0000567
1005000568	-25	BTO:0000568
1005000569	-25	BTO:0000569
1005000570	-25	BTO:0000570
1005000571	-25	BTO:0000571
1005000572	-25	BTO:0000572
1005000573	-25	BTO:0000573
1005000574	-25	BTO:0000574
1005000575	-25	BTO:0000575
1005000576	-25	BTO:0000576
1005000577	-25	BTO:0000577
1005000578	-25	BTO:0000578
1005000579	-25	BTO:0000579
1005000580	-25	BTO:0000580
1005000581	-25	BTO:0000581
1005000582	-25	BTO:0000582
1005000583	-25	BTO:0000583
1005000584	-25	BTO:0000584
1005000585	-25	BTO:0000585
1005000586	-25	BTO:0000586
1005000587	-25	BTO:0000587
1005000588	-25	BTO:0000588
1005000589	-25	BTO:0000589
1005000590	-25	BTO:0000590
1005000591	-25	BTO:0000591
1005000592	-25	BTO:0000592
1005000593	-25	BTO:0000593
1005000594	-25	BTO:0000594
1005000595	-25	BTO:0000595
1005000596	-25	BTO:0000596
1005000597	-25	BTO:0000597
1005000598	-25	BTO:0000598
1005000599	-25	BTO:0000599
1005000600	-25	BTO:0000600
1005000601	-25	BTO:0000601
1005000602	-25	BTO:0000602
1005000603	-25	BTO:0000603
1005000604	-25	BTO:0000604
1005000605	-25	BTO:0000605
1005000606	-25	BTO:0000606
1005000607	-25	BTO:0000607
1005000608	-25	BTO:0000608
1005000609	-25	BTO:0000609
1005000610	-25	BTO:0000610
1005000611	-25	BTO:0000611
1005000612	-25	BTO:0000612
1005000613	-25	BTO:0000613
1005000614	-25	BTO:0000614
1005000615	-25	BTO:0000615
1005000616	-25	BTO:0000616
1005000617	-25	BTO:0000617
1005000618	-25	BTO:0000618
1005000619	-25	BTO:0000619
1005000620	-25	BTO:0000620
1005000621	-25	BTO:0000621
1005000622	-25	BTO:0000622
1005000623	-25	BTO:0000623
1005000624	-25	BTO:0000624
1005000625	-25	BTO:0000625
1005000626	-25	BTO:0000626
1005000627	-25	BTO:0000627
1005000628	-25	BTO:0000628
1005000629	-25	BTO:0000629
1005000630	-25	BTO:0000630
1005000631	-25	BTO:0000631
1005000632	-25	BTO:0000632
1005000633	-25	BTO:0000633
1005000634	-25	BTO:0000634
1005000635	-25	BTO:0000635
1005000636	-25	BTO:0000636
1005000637	-25	BTO:0000637
1005000638	-25	BTO:0000638
1005000639	-25	BTO:0000639
1005000640	-25	BTO:0000640
1005000641	-25	BTO:0000641
1005000642	-25	BTO:0000642
1005000643	-25	BTO:0000643
1005000644	-25	BTO:0000644
1005000645	-25	BTO:0000645
1005000646	-25	BTO:0000646
1005000647	-25	BTO:0000647
1005000648	-25	BTO:0000648
1005000649	-25	BTO:0000649
1005000650	-25	BTO:0000650
1005000651	-25	BTO:0000651
1005000652	-25	BTO:0000652
1005000653	-25	BTO:0000653
1005000654	-25	BTO:0000654
1005000655	-25	BTO:0000655
1005000656	-25	BTO:0000656
1005000657	-25	BTO:0000657
1005000658	-25	BTO:0000658
1005000659	-25	BTO:0000659
1005000660	-25	BTO:0000660
1005000661	-25	BTO:0000661
1005000662	-25	BTO:0000662
1005000663	-25	BTO:0000663
1005000664	-25	BTO:0000664
1005000665	-25	BTO:0000665
1005000666	-25	BTO:0000666
1005000667	-25	BTO:0000667
1005000668	-25	BTO:0000668
1005000669	-25	BTO:0000669
1005000670	-25	BTO:0000670
1005000671	-25	BTO:0000671
1005000672	-25	BTO:0000672
1005000673	-25	BTO:0000673
1005000674	-25	BTO:0000674
1005000675	-25	BTO:0000675
1005000676	-25	BTO:0000676
1005000677	-25	BTO:0000677
1005000678	-25	BTO:0000678
1005000679	-25	BTO:0000679
1005000680	-25	BTO:0000680
1005000681	-25	BTO:0000681
1005000682	-25	BTO:0000682
1005000683	-25	BTO:0000683
1005000684	-25	BTO:0000684
1005000685	-25	BTO:0000685
1005000686	-25	BTO:0000686
1005000687	-25	BTO:0000687
1005000688	-25	BTO:0000688
1005000689	-25	BTO:0000689
1005000690	-25	BTO:0000690
1005000691	-25	BTO:0000691
1005000692	-25	BTO:0000692
1005000693	-25	BTO:0000693
1005000694	-25	BTO:0000694
1005000695	-25	BTO:0000695
1005000696	-25	BTO:0000696
1005000697	-25	BTO:0000697
1005000698	-25	BTO:0000698
1005000699	-25	BTO:0000699
1005000700	-25	BTO:0000700
1005000701	-25	BTO:0000701
1005000702	-25	BTO:0000702
1005000703	-25	BTO:0000703
1005000704	-25	BTO:0000704
1005000705	-25	BTO:0000705
1005000706	-25	BTO:0000706
1005000707	-25	BTO:0000707
1005000708	-25	BTO:0000708
1005000709	-25	BTO:0000709
1005000710	-25	BTO:0000710
1005000711	-25	BTO:0000711
1005000712	-25	BTO:0000712
1005000713	-25	BTO:0000713
1005000714	-25	BTO:0000714
1005000715	-25	BTO:0000715
1005000716	-25	BTO:0000716
1005000717	-25	BTO:0000717
1005000718	-25	BTO:0000718
1005000719	-25	BTO:0000719
1005000720	-25	BTO:0000720
1005000721	-25	BTO:0000721
1005000722	-25	BTO:0000722
1005000723	-25	BTO:0000723
1005000724	-25	BTO:0000724
1005000725	-25	BTO:0000725
1005000726	-25	BTO:0000726
1005000727	-25	BTO:0000727
1005000728	-25	BTO:0000728
1005000729	-25	BTO:0000729
1005000730	-25	BTO:0000730
1005000731	-25	BTO:0000731
1005000732	-25	BTO:0000732
1005000733	-25	BTO:0000733
1005000734	-25	BTO:0000734
1005000735	-25	BTO:0000735
1005000736	-25	BTO:0000736
1005000737	-25	BTO:0000737
1005000738	-25	BTO:0000738
1005000739	-25	BTO:0000739
1005000740	-25	BTO:0000740
1005000741	-25	BTO:0000741
1005000742	-25	BTO:0000742
1005000743	-25	BTO:0000743
1005000744	-25	BTO:0000744
1005000745	-25	BTO:0000745
1005000746	-25	BTO:0000746
1005000747	-25	BTO:0000747
1005000748	-25	BTO:0000748
1005000749	-25	BTO:0000749
1005000750	-25	BTO:0000750
1005000751	-25	BTO:0000751
1005000752	-25	BTO:0000752
1005000753	-25	BTO:0000753
1005000754	-25	BTO:0000754
1005000755	-25	BTO:0000755
1005000756	-25	BTO:0000756
1005000757	-25	BTO:0000757
1005000758	-25	BTO:0000758
1005000759	-25	BTO:0000759
1005000760	-25	BTO:0000760
1005000761	-25	BTO:0000761
1005000762	-25	BTO:0000762
1005000763	-25	BTO:0000763
1005000764	-25	BTO:0000764
1005000765	-25	BTO:0000765
1005000766	-25	BTO:0000766
1005000767	-25	BTO:0000767
1005000768	-25	BTO:0000768
1005000769	-25	BTO:0000769
1005000770	-25	BTO:0000770
1005000771	-25	BTO:0000771
1005000772	-25	BTO:0000772
1005000773	-25	BTO:0000773
1005000774	-25	BTO:0000774
1005000775	-25	BTO:0000775
1005000776	-25	BTO:0000776
1005000777	-25	BTO:0000777
1005000778	-25	BTO:0000778
1005000779	-25	BTO:0000779
1005000780	-25	BTO:0000780
1005000781	-25	BTO:0000781
1005000782	-25	BTO:0000782
1005000783	-25	BTO:0000783
1005000784	-25	BTO:0000784
1005000785	-25	BTO:0000785
1005000786	-25	BTO:0000786
1005000787	-25	BTO:0000787
1005000788	-25	BTO:0000788
1005000789	-25	BTO:0000789
1005000790	-25	BTO:0000790
1005000791	-25	BTO:0000791
1005000792	-25	BTO:0000792
1005000793	-25	BTO:0000793
1005000794	-25	BTO:0000794
1005000795	-25	BTO:0000795
1005000796	-25	BTO:0000796
1005000797	-25	BTO:0000797
1005000798	-25	BTO:0000798
1005000799	-25	BTO:0000799
1005000800	-25	BTO:0000800
1005000801	-25	BTO:0000801
1005000802	-25	BTO:0000802
1005000803	-25	BTO:0000803
1005000804	-25	BTO:0000804
1005000805	-25	BTO:0000805
1005000806	-25	BTO:0000806
1005000807	-25	BTO:0000807
1005000808	-25	BTO:0000808
1005000809	-25	BTO:0000809
1005000810	-25	BTO:0000810
1005000811	-25	BTO:0000811
1005000812	-25	BTO:0000812
1005000813	-25	BTO:0000813
1005000814	-25	BTO:0000814
1005000815	-25	BTO:0000815
1005000816	-25	BTO:0000816
1005000817	-25	BTO:0000817
1005000818	-25	BTO:0000818
1005000819	-25	BTO:0000819
1005000820	-25	BTO:0000820
1005000821	-25	BTO:0000821
1005000822	-25	BTO:0000822
1005000823	-25	BTO:0000823
1005000824	-25	BTO:0000824
1005000825	-25	BTO:0000825
1005000826	-25	BTO:0000826
1005000827	-25	BTO:0000827
1005000828	-25	BTO:0000828
1005000829	-25	BTO:0000829
1005000830	-25	BTO:0000830
1005000831	-25	BTO:0000831
1005000832	-25	BTO:0000832
1005000833	-25	BTO:0000833
1005000834	-25	BTO:0000834
1005000835	-25	BTO:0000835
1005000836	-25	BTO:0000836
1005000837	-25	BTO:0000837
1005000838	-25	BTO:0000838
1005000839	-25	BTO:0000839
1005000840	-25	BTO:0000840
1005000841	-25	BTO:0000841
1005000842	-25	BTO:0000842
1005000843	-25	BTO:0000843
1005000844	-25	BTO:0000844
1005000845	-25	BTO:0000845
1005000846	-25	BTO:0000846
1005000847	-25	BTO:0000847
1005000848	-25	BTO:0000848
1005000849	-25	BTO:0000849
1005000850	-25	BTO:0000850
1005000851	-25	BTO:0000851
1005000852	-25	BTO:0000852
1005000853	-25	BTO:0000853
1005000854	-25	BTO:0000854
1005000855	-25	BTO:0000855
1005000856	-25	BTO:0000856
1005000857	-25	BTO:0000857
1005000858	-25	BTO:0000858
1005000859	-25	BTO:0000859
1005000860	-25	BTO:0000860
1005000861	-25	BTO:0000861
1005000862	-25	BTO:0000862
1005000863	-25	BTO:0000863
1005000864	-25	BTO:0000864
1005000865	-25	BTO:0000865
1005000866	-25	BTO:0000866
1005000867	-25	BTO:0000867
1005000868	-25	BTO:0000868
1005000869	-25	BTO:0000869
1005000870	-25	BTO:0000870
1005000871	-25	BTO:0000871
1005000872	-25	BTO:0000872
1005000873	-25	BTO:0000873
1005000874	-25	BTO:0000874
1005000875	-25	BTO:0000875
